ZipCode,MedianMonthlyCost
93307,1281
93308,1337
93309,1379
93311,2002
93312,1981
93313,1901
93314,2336
93401,2229
93402,2007
93405,1890
93407,-
93408,-
93409,-
93410,-
93420,2057
93422,2281
93424,"4,000+"
93426,1983
93427,2422
93428,2032
93429,-
93430,1655
93432,1601
93433,1873
93434,1476
93436,1637
93437,-
93440,1533
93441,2154
93442,1757
93444,2170
93445,1581
93446,2001
93449,1920
93450,792
93451,1967
93452,-
93453,1131
93454,1845
93455,1981
93458,1719
93460,3066
93461,1793
93463,2655
93465,2402
93501,924
93505,1131
93510,2616
93512,-
93513,974
93514,1158
93516,494
93517,2087
93518,918
93519,-
93522,-
93523,654
93524,-
93526,613
93527,967
93528,-
93529,718
93530,-
93531,1129
93532,1914
93534,1634
93535,1591
93536,2117
93541,-
93543,1307
93544,1173
93545,-
93546,2335
93549,470
93550,1574
93551,2423
93552,1945
93553,1330
93554,-
93555,1142
93558,-
93560,1552
93561,1580
93562,492
93563,-
93581,-
93591,1518
93601,1825
93602,1271
93603,2150
93604,"4,000+"
93605,-
93606,1380
93608,554
93609,853
93610,1587
93611,2006
93612,1362
93614,1571
93615,393
93616,1194
93618,1192
93619,2303
93620,1049
93621,-
93622,910
93623,-
93624,352
93625,1473
93626,2471
93627,-
93628,-
93630,1525
93631,1590
93633,-
93634,-
93635,1574
93636,1861
93637,1724
93638,1353
93640,1349
93641,-
93643,1074
93644,1288
93645,-
93646,1077
93647,1088
93648,1115
93650,1060
93651,1767
93652,494
93653,791
93654,1438
93656,1291
93657,1635
93660,1394
93662,1213
93664,1458
93665,-
93666,560
93667,1323
93668,749
93669,453
93670,-
93673,925
93675,1753
93701,1104
93702,964
93703,1206
93704,1770
93705,1304
93706,993
93710,1565
93711,1688
93720,1801
93721,1036
93722,1632
93723,2318
93725,1279
93726,1250
93727,1568
93728,1360
93730,2290
93737,1871
93740,-
93741,-
93901,1883
93905,1856
93906,1775
93907,2056
93908,3019
93920,-
93921,1288
93923,2960
93924,3015
93925,1864
93926,2040
93927,1733
93928,-
93930,1564
93932,559
93933,2484
93940,2519
93943,-
93944,-
93950,2318
93953,3069
93954,892
93955,2201
93960,1878
93962,3386
94002,"4,000+"
94005,2845
94010,"4,000+"
94014,2530
94015,2696
94018,3777
94019,3599
94020,2876
94021,1739
94022,"4,000+"
94024,"4,000+"
94025,"4,000+"
94027,"4,000+"
94028,"4,000+"
94030,3150
94037,2875
94038,1611
94040,3453
94041,3242
94043,3541
94044,2918
94060,3036
94061,3749
94062,"4,000+"
94063,2552
94065,"4,000+"
94066,2779
94070,"4,000+"
94074,-
94080,2747
94085,3233
94086,2989
94087,3135
94089,2033
94102,2845
94103,3463
94104,"4,000+"
94105,"4,000+"
94107,"4,000+"
94108,3569
94109,3661
94110,3646
94111,"4,000+"
94112,2394
94114,"4,000+"
94115,"4,000+"
94116,2370
94117,"4,000+"
94118,3828
94121,2752
94122,2710
94123,"4,000+"
94124,2383
94127,3079
94128,-
94129,-
94130,-
94131,3514
94132,2991
94133,2468
94134,2224
94158,"4,000+"
94188,-
94301,"4,000+"
94303,3236
94304,3944
94305,3098
94306,3543
94401,2627
94402,3810
94403,3471
94404,3620
94501,3184
94502,2648
94503,2491
94505,3090
94506,"4,000+"
94507,"4,000+"
94508,3031
94509,2175
94510,2429
94511,1452
94512,-
94513,2951
94514,2293
94515,1718
94516,-
94517,3236
94518,2460
94519,2516
94520,2001
94521,2522
94523,2906
94525,2083
94526,"4,000+"
94528,"4,000+"
94530,2913
94531,2483
94533,2052
94534,2568
94535,-
94536,2892
94538,2882
94539,3824
94541,2527
94542,3047
94544,2407
94545,2488
94546,2658
94547,2822
94548,-
94549,"4,000+"
94550,3363
94551,2952
94552,2793
94553,2494
94555,3340
94556,3486
94558,2227
94559,2234
94560,3034
94561,2650
94562,-
94563,"4,000+"
94564,2165
94565,1985
94566,3901
94567,2281
94568,"4,000+"
94569,-
94571,1516
94572,2088
94573,-
94574,2817
94575,-
94576,"4,000+"
94577,2221
94578,2083
94579,2033
94580,2154
94582,"4,000+"
94583,3290
94585,2241
94586,3413
94587,2736
94588,3437
94589,1891
94590,1606
94591,2412
94592,3631
94595,2026
94596,3127
94597,3058
94598,2898
94599,1478
94601,2172
94602,3079
94603,2025
94605,2928
94606,1535
94607,2857
94608,2692
94609,2916
94610,3090
94611,3867
94612,2734
94613,-
94618,"4,000+"
94619,3142
94621,2187
94702,2867
94703,3056
94704,2757
94705,3282
94706,2911
94707,3211
94708,3162
94709,2889
94710,3145
94720,1917
94801,2175
94803,2176
94804,2144
94805,2009
94806,1905
94901,3834
94903,3114
94904,"4,000+"
94920,"4,000+"
94922,-
94923,3109
94924,1841
94925,"4,000+"
94928,2228
94929,2250
94930,3055
94931,2671
94933,2663
94937,1351
94938,3333
94939,"4,000+"
94940,3432
94941,"4,000+"
94945,2782
94946,3917
94947,2800
94949,3346
94950,-
94951,2703
94952,2594
94954,2423
94956,1830
94957,"4,000+"
94960,"4,000+"
94963,-
94964,-
94965,3409
94970,1409
94971,1722
94972,-
94973,3932
95002,2729
95003,2756
95004,2360
95005,2476
95006,2674
95007,3907
95008,3283
95010,1644
95012,1824
95013,-
95014,3231
95017,2512
95018,2440
95019,2168
95020,3258
95023,2770
95030,"4,000+"
95032,"4,000+"
95033,"4,000+"
95035,3220
95037,3530
95039,813
95041,2150
95043,2350
95045,2739
95046,3293
95050,3352
95051,3191
95053,-
95054,3651
95060,2824
95062,2203
95064,2395
95065,2712
95066,2861
95070,"4,000+"
95073,2130
95075,1994
95076,2072
95110,3204
95111,2318
95112,2472
95113,3813
95116,2231
95117,3172
95118,3213
95119,3268
95120,"4,000+"
95121,2419
95122,2209
95123,3075
95124,3642
95125,3811
95126,3440
95127,2761
95128,3141
95129,3524
95130,3360
95131,2894
95132,3056
95133,3107
95134,2592
95135,3356
95136,3075
95138,3845
95139,3082
95140,-
95148,2914
95202,1703
95203,1254
95204,1605
95205,1173
95206,1634
95207,1586
95209,1865
95210,1251
95211,-
95212,2056
95215,1245
95219,1922
95220,2530
95221,-
95222,1513
95223,1223
95224,1417
95225,2395
95226,-
95227,2183
95228,2014
95230,-
95231,1250
95232,576
95233,-
95236,1885
95237,1355
95240,1672
95242,1861
95245,1894
95246,1075
95247,1482
95248,-
95249,1295
95251,1843
95252,1772
95253,-
95254,2132
95255,1163
95257,738
95258,2254
95301,1490
95303,1821
95304,2834
95305,-
95306,1523
95307,1443
95309,-
95310,1932
95311,1073
95312,2516
95313,1781
95315,1362
95316,1558
95317,-
95318,1015
95319,917
95320,1564
95321,1324
95322,1424
95323,1691
95324,1368
95325,-
95326,1901
95327,1427
95328,1130
95329,1622
95330,2410
95333,1005
95334,1014
95335,1281
95336,1816
95337,2551
95338,1379
95340,1525
95341,1334
95345,-
95346,1593
95348,1479
95350,1513
95351,1244
95354,1473
95355,1721
95356,1933
95357,1668
95358,1397
95360,1733
95361,1813
95363,2026
95364,-
95365,818
95366,2183
95367,1821
95368,2053
95369,1823
95370,1688
95372,1838
95374,1119
95375,-
95376,2121
95377,2922
95379,1417
95380,1500
95382,1830
95383,1783
95385,942
95386,1452
95387,1872
95388,1136
95389,2590
95391,3483
95401,2038
95403,2160
95404,2634
95405,2005
95407,2096
95409,2113
95410,861
95412,-
95415,771
95417,-
95419,1559
95420,2529
95421,1589
95422,961
95423,860
95425,2405
95426,984
95427,549
95428,727
95429,422
95430,-
95431,-
95432,973
95435,-
95436,2612
95437,1312
95439,-
95441,2506
95442,1460
95443,-
95444,-
95445,1939
95446,1913
95448,2187
95449,1495
95450,1023
95451,1271
95452,2333
95453,1448
95454,716
95456,1552
95457,1162
95458,872
95459,1807
95460,1186
95461,1346
95462,2136
95463,-
95464,722
95465,3156
95466,478
95467,1795
95468,980
95469,1197
95470,1407
95471,2494
95472,2320
95476,2290
95480,-
95482,1423
95485,1259
95486,-
95488,1049
95490,1555
95492,2707
95493,1442
95494,770
95497,1466
95501,1381
95503,1232
95511,-
95514,-
95519,1399
95521,1232
95524,2151
95525,1019
95526,496
95527,1701
95528,1229
95531,920
95536,1414
95537,-
95538,-
95540,1432
95542,896
95543,483
95545,-
95546,453
95547,1102
95548,494
95549,1543
95550,-
95551,1175
95552,677
95553,715
95554,465
95555,830
95556,899
95558,969
95559,-
95560,-
95562,1235
95563,1546
95564,1196
95565,1702
95567,971
95568,690
95569,-
95570,1238
95571,-
95573,1132
95585,638
95587,-
95589,1530
95595,-
95601,2610
95602,2067
95603,1736
95604,-
95605,1823
95606,1094
95607,-
95608,1768
95610,1727
95612,3145
95613,-
95614,2272
95615,1555
95616,2105
95618,2296
95619,1613
95620,2350
95621,1507
95623,2323
95624,2135
95625,-
95626,1597
95627,1784
95628,1960
95629,2367
95630,2555
95631,2398
95632,1728
95633,1239
95634,1378
95635,2477
95636,2162
95637,-
95638,2410
95639,645
95640,1767
95641,944
95642,1174
95645,1308
95646,2452
95648,2179
95650,2565
95651,-
95652,-
95653,417
95655,2617
95658,2242
95659,1455
95660,1441
95661,2249
95662,1948
95663,2709
95664,1424
95665,1572
95666,1375
95667,1845
95668,1228
95669,1463
95670,1779
95671,-
95672,2715
95673,1800
95674,2463
95675,-
95676,-
95677,2209
95678,2063
95679,-
95680,-
95681,1782
95682,2372
95683,2189
95684,1825
95685,1483
95686,1428
95687,2269
95688,2304
95689,1875
95690,2099
95691,2096
95692,2028
95693,2275
95694,1942
95695,1829
95697,-
95698,-
95699,-
95701,1407
95703,2266
95709,1755
95713,1968
95714,1273
95715,2631
95717,-
95720,1578
95721,-
95722,2434
95726,1866
95728,2417
95735,2075
95736,-
95742,2874
95746,3189
95747,2582
95757,2614
95758,2045
95762,3200
95765,2715
95776,2198
95811,2177
95814,3314
95815,1394
95816,2752
95817,1519
95818,2367
95819,2527
95820,1517
95821,1528
95822,1527
95823,1483
95824,1251
95825,1641
95826,1679
95827,1557
95828,1458
95829,2284
95830,3028
95831,1769
95832,1829
95833,1914
95834,2279
95835,2479
95837,2806
95838,1583
95841,1641
95842,1460
95843,2037
95864,2244
95901,1544
95903,-
95910,-
95912,1395
95913,-
95914,1102
95915,-
95916,676
95917,1281
95918,1830
95919,1310
95920,-
95922,690
95923,1219
95925,-
95926,1621
95928,1568
95929,-
95930,-
95932,1197
95934,-
95935,1756
95936,966
95937,1218
95938,1941
95939,557
95941,-
95942,2552
95943,2188
95944,-
95945,1609
95946,1898
95947,1751
95948,1240
95949,1967
95950,-
95951,1178
95953,1237
95954,1398
95955,643
95956,1119
95957,1412
95958,-
95959,1741
95960,729
95961,1841
95962,835
95963,1239
95965,1100
95966,1198
95968,449
95969,1093
95970,1193
95971,1284
95972,-
95973,1806
95974,530
95975,2274
95977,1418
95978,-
95979,750
95981,-
95982,1495
95983,1056
95984,-
95986,-
95987,1588
95988,1380
95991,1421
95993,1556
96001,1545
96002,1447
96003,1357
96006,883
96007,1393
96008,1109
96009,575
96010,-
96011,571
96013,992
96014,650
96015,-
96016,1088
96017,750
96019,1366
96020,1196
96021,1199
96022,1551
96023,590
96024,-
96025,1008
96027,831
96028,1444
96029,1542
96031,340
96032,804
96033,770
96034,588
96035,947
96037,-
96038,444
96039,481
96040,1446
96041,475
96044,693
96046,-
96047,1038
96048,1044
96050,469
96051,1157
96052,1280
96054,913
96055,905
96056,1744
96057,661
96058,504
96059,1343
96061,-
96062,1829
96063,-
96064,793
96065,-
96067,1039
96068,-
96069,1302
96071,-
96073,2048
96074,906
96075,483
96076,-
96078,-
96080,1126
96084,680
96085,-
96086,608
96087,1364
96088,1154
96090,1150
96091,880
96092,-
96093,600
96094,1213
96096,1231
96097,869
96101,668
96103,989
96104,635
96105,-
96106,920
96107,724
96108,-
96109,1107
96110,-
96111,-
96112,450
96113,924
96114,1027
96115,-
96116,-
96117,1789
96118,1361
96119,-
96120,1125
96121,-
96122,1041
96123,273
96124,2875
96125,1365
96126,3591
96128,1490
96129,2169
96130,1267
96132,-
96133,-
96134,695
96135,-
96136,-
96137,1493
96140,2425
96141,2556
96142,1439
96143,2123
96145,2736
96146,2907
96148,-
96150,1765
96155,-
96161,2885
96701,1912
96703,692
96704,995
96705,2250
96706,2958
96707,2712
96708,2171
96710,1064
96712,1962
96713,-
96714,2188
96716,2238
96717,2441
96719,1269
96720,1000
96722,2143
96725,991
96726,-
96727,1073
96728,1125
96729,348
96730,3289
96731,2472
96732,2073
96734,2751
96737,563
96738,1954
96740,2002
96741,2273
96742,-
96743,2037
96744,2377
96746,1636
96747,-
96748,840
96749,1347
96750,1122
96751,-
96752,1189
96753,2319
96754,1644
96755,1087
96756,1721
96757,1568
96759,-
96760,786
96761,2441
96762,3007
96763,862
96764,556
96765,2159
96766,2114
96768,2077
96769,-
96770,1394
96771,984
96772,835
96773,2048
96774,1653
96776,858
96777,805
96778,600
96779,2118
96780,-
96781,913
96782,2023
96783,1569
96785,607
96786,1942
96789,2525
96790,1453
96791,1967
96792,1740
96793,1904
96795,1503
96796,910
96797,2215
96813,2264
96814,2324
96815,1633
96816,1943
96817,1961
96818,1671
96819,2108
96820,-
96821,2830
96822,1709
96825,2519
96826,1769
96848,-
96850,-
96853,-
96857,-
96858,-
96859,-
96860,-
96863,-
97001,243
97002,1213
97003,1836
97004,1871
97005,1552
97006,1897
97007,2292
97008,1854
97009,1673
97011,1625
97013,1790
97014,1799
97015,1632
97016,1303
97017,1518
97018,1585
97019,2001
97020,1557
97021,1167
97022,915
97023,1489
97024,1282
97026,1326
97027,1955
97028,-
97029,770
97030,1555
97031,1491
97032,1440
97033,495
97034,2751
97035,2348
97037,842
97038,1801
97039,830
97040,1200
97041,739
97042,2009
97045,1927
97048,1344
97049,1904
97050,611
97051,1425
97053,1708
97054,1612
97055,2026
97056,1352
97057,283
97058,1174
97060,1671
97062,2110
97063,923
97064,1575
97065,554
97067,1097
97068,2511
97070,2009
97071,1249
97078,1804
97080,1917
97086,2327
97089,2197
97101,1783
97102,-
97103,1453
97106,2154
97107,1169
97108,1599
97109,2352
97110,1392
97111,1884
97112,1090
97113,1562
97114,1500
97115,1763
97116,1765
97117,1833
97118,757
97119,1963
97121,1387
97122,1449
97123,1904
97124,1902
97125,1364
97127,1497
97128,1474
97130,971
97131,1158
97132,2018
97133,2543
97134,919
97135,1563
97136,1226
97137,1860
97138,1052
97140,2266
97141,1259
97144,2554
97145,-
97146,1407
97147,1385
97148,1688
97149,1375
97201,2646
97202,2333
97203,1959
97204,-
97205,2643
97206,1923
97208,-
97209,2636
97210,2550
97211,2121
97212,2481
97213,2262
97214,2386
97215,2157
97216,1869
97217,2074
97218,1824
97219,2488
97220,1729
97221,2687
97222,1750
97223,2096
97224,1818
97225,2414
97227,1829
97229,2507
97230,1743
97231,1741
97232,2394
97233,1783
97236,1775
97239,2707
97258,-
97266,1734
97267,1770
97301,1400
97302,1622
97303,1629
97304,1861
97305,1330
97306,1842
97310,-
97317,1178
97321,1629
97322,1374
97324,642
97325,1278
97326,750
97327,1605
97329,-
97330,1329
97331,-
97333,1254
97335,-
97336,-
97338,1340
97341,994
97342,817
97343,692
97344,1103
97345,387
97346,1161
97347,1058
97348,1384
97350,-
97351,1591
97352,1542
97355,1241
97357,1375
97358,1506
97360,1328
97361,1452
97362,1301
97364,662
97365,1180
97366,1376
97367,1052
97368,1019
97369,1338
97370,1701
97371,-
97373,-
97374,1494
97375,2140
97376,1465
97377,2777
97378,1394
97380,683
97381,1443
97383,1575
97384,-
97385,1556
97386,1104
97388,1214
97389,1212
97390,1018
97391,933
97392,1753
97394,1173
97396,1233
97401,1734
97402,1390
97403,1263
97404,1430
97405,1635
97406,-
97408,1565
97410,-
97411,794
97412,1107
97413,740
97414,840
97415,981
97416,535
97417,788
97419,1198
97420,1177
97423,1030
97424,1352
97426,1602
97429,-
97430,656
97431,1111
97432,-
97434,888
97435,895
97436,883
97437,1408
97438,1941
97439,970
97441,-
97442,592
97443,887
97444,1078
97446,1208
97447,676
97448,1283
97449,966
97450,547
97451,896
97452,1479
97453,715
97454,1111
97455,2241
97456,1200
97457,822
97458,1045
97459,1255
97461,1077
97462,720
97463,999
97465,484
97466,611
97467,604
97469,1000
97470,901
97471,1107
97473,-
97476,-
97477,1301
97478,1392
97479,1039
97480,644
97481,-
97484,-
97486,1153
97487,1353
97488,858
97489,1406
97490,-
97492,656
97493,547
97494,-
97495,769
97496,812
97497,-
97498,1320
97499,931
97501,1323
97502,1257
97503,1287
97504,1639
97520,1357
97522,954
97523,639
97524,1329
97525,1294
97526,1297
97527,1207
97530,1882
97531,-
97532,871
97534,911
97535,958
97536,1030
97537,1491
97538,1286
97539,859
97540,1208
97541,-
97543,873
97544,1398
97601,1004
97603,1101
97604,-
97620,-
97621,-
97622,462
97623,1016
97624,906
97625,614
97626,183
97627,-
97630,956
97632,860
97633,570
97634,933
